1.195999999999999943e+02,1.040000000000000036e+01
1.489999999999999503e+01,1.150999999999999943e+02
1.169999999999999929e+01,1.155000000000000000e+02
1.529999999999999716e+01,1.172000000000000028e+02
1.360000000000000142e+01,1.165999999999999943e+02
1.124000000000000057e+02,9.500000000000000000e+00
1.162000000000000028e+02,2.150000000000000000e+01
1.669999999999999574e+01,1.175000000000000000e+02
1.155999999999999801e+02,7.000000000000041744e-01
1.029999999999999716e+01,1.120000000000000000e+02
1.223999999999999915e+02,1.609999999999999432e+01
1.235000000000000000e+02,1.200000000000000178e+01
1.530000000000000249e+01,1.135000000000000000e+02
8.400000000000002132e+00,1.197000000000000028e+02
5.500000000000003553e+00,1.236999999999999886e+02
1.009999999999999432e+01,1.161000000000000085e+02
6.100000000000000533e+00,1.196999999999999886e+02
1.479999999999999893e+01,1.192000000000000028e+02
6.300000000000001599e+00,1.107000000000000028e+02
0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000001066e+00,1.152000000000000028e+02
1.650000000000000000e+01,1.220999999999999943e+02
8.400000000000003908e+00,1.154000000000000057e+02
6.500000000000000888e+00,1.163000000000000114e+02
1.182000000000000028e+02,1.479999999999999538e+01
1.729999999999999005e+01,1.219000000000000057e+02
8.900000000000002132e+00,1.188999999999999915e+02
1.509999999999999787e+01,1.160999999999999943e+02
1.459999999999999432e+01,1.164000000000000057e+02
1.166000000000000085e+02,1.690000000000000568e+01
1.439999999999999503e+01,1.180000000000000000e+02
1.174000000000000057e+02,8.600000000000001421e+00
8.000000000000003553e+00,1.144000000000000057e+02
1.249999999999998934e+01,1.166999999999999886e+02
7.100000000000001421e+00,1.136000000000000085e+02
1.119999999999999929e+01,1.154000000000000057e+02
1.140000000000000000e+02,1.009999999999999787e+01
1.529999999999998650e+01,1.215999999999999943e+02
5.200000000000001954e+00,1.185000000000000000e+02
6.100000000000001421e+00,1.142999999999999972e+02
1.030000000000000426e+01,1.177999999999999972e+02
1.180999999999999943e+02,1.650000000000000355e+01
6.100000000000000533e+00,1.182999999999999972e+02
1.151000000000000085e+02,4.200000000000004619e+00
1.230000000000000071e+01,1.240000000000000000e+02
1.119999999999999574e+01,1.252000000000000028e+02
3.100000000000000533e+00,1.153999999999999915e+02
1.176999999999999886e+02,1.889999999999999147e+01
1.227999999999999972e+02,1.429999999999999716e+01
6.600000000000000533e+00,1.151000000000000085e+02
6.900000000000000355e+00,1.180000000000000000e+02
1.238999999999999773e+02,9.899999999999984368e+00
1.162999999999999972e+02,6.900000000000000355e+00
1.789999999999998437e+01,1.190000000000000000e+02
1.230000000000000071e+01,1.090000000000000000e+02
8.800000000000000711e+00,1.155999999999999943e+02
1.389999999999999858e+01,1.188000000000000114e+02
1.180999999999999943e+02,6.200000000000002842e+00
1.329999999999999893e+01,1.189000000000000057e+02
6.700000000000001066e+00,1.132000000000000028e+02
1.180000000000000000e+02,1.029999999999999716e+01
1.165999999999999943e+02,1.439999999999999858e+01
1.147999999999999972e+02,8.199999999999999289e+00
8.600000000000001421e+00,1.165000000000000000e+02
1.155000000000000000e+02,2.700000000000001510e+00
1.153999999999999915e+02,1.009999999999999787e+01
2.199999999999995737e+01,1.167000000000000028e+02
1.194000000000000057e+02,1.129999999999999716e+01
1.217999999999999972e+02,1.529999999999999183e+01
1.177000000000000028e+02,1.120000000000000284e+01
1.020000000000000284e+01,1.144000000000000057e+02
1.779999999999998295e+01,1.166000000000000085e+02
1.182000000000000028e+02,6.000000000000001776e+00
7.800000000000000711e+00,1.177999999999999972e+02
8.500000000000001776e+00,1.167000000000000028e+02
1.180000000000000071e+01,1.192000000000000028e+02
1.174999999999999858e+02,1.569999999999999041e+01
1.208999999999999773e+02,1.650000000000000711e+01
1.020000000000000284e+01,1.169000000000000057e+02
9.000000000000003553e+00,1.172000000000000028e+02
1.172999999999999972e+02,1.400000000000000000e+01
6.999999999999999556e-01,1.132000000000000028e+02
1.309999999999999787e+01,1.213999999999999915e+02
1.060000000000000142e+01,1.177999999999999972e+02
1.360000000000000142e+01,1.162000000000000028e+02
1.199999999999999289e+01,1.132999999999999972e+02
1.185000000000000000e+02,1.439999999999999858e+01
1.019999999999999751e+01,1.143000000000000114e+02
3.900000000000000355e+00,1.145999999999999943e+02
1.469999999999999574e+01,1.160000000000000000e+02
1.529999999999999893e+01,1.175999999999999943e+02
1.183999999999999915e+02,1.629999999999999005e+01
9.800000000000000711e+00,1.220999999999999943e+02
1.172999999999999972e+02,1.279999999999999893e+01
1.419999999999998863e+01,1.160000000000000000e+02
1.380000000000000071e+01,1.150000000000000000e+02
8.800000000000002487e+00,1.141000000000000085e+02
1.147999999999999972e+02,6.100000000000000533e+00
1.181999999999999886e+02,1.810000000000000142e+01
1.203000000000000114e+02,1.250000000000000711e+01
1.195000000000000000e+02,1.249999999999999645e+01
8.900000000000002132e+00,1.169000000000000057e+02
6.500000000000000888e+00,1.194999999999999858e+02
1.151000000000000085e+02,1.060000000000000142e+01
1.489999999999999680e+01,1.177999999999999972e+02
1.130000000000000000e+02,5.500000000000006217e+00
1.200999999999999943e+02,1.819999999999999929e+01
1.162999999999999829e+02,1.879999999999998295e+01
1.190000000000000036e+01,1.164000000000000057e+02
1.172000000000000028e+02,8.999999999999998224e+00
2.600000000000001421e+00,1.144000000000000057e+02
1.175999999999999943e+02,9.500000000000001776e+00
8.700000000000002842e+00,1.132000000000000028e+02
8.900000000000003908e+00,1.203999999999999915e+02
9.800000000000000711e+00,1.186999999999999886e+02
1.195999999999999943e+02,8.199999999999999289e+00
1.359999999999999609e+01,1.216999999999999886e+02
1.209000000000000057e+02,2.800000000000000711e+00
7.400000000000002132e+00,1.152999999999999972e+02
1.146000000000000085e+02,1.919999999999999574e+01
2.089999999999998792e+01,1.154000000000000057e+02
1.185000000000000000e+02,1.709999999999999787e+01
1.200000000000000000e+02,1.720000000000000284e+01
1.230000000000000000e+02,7.700000000000000178e+00
1.137000000000000028e+02,9.499999999999996447e+00
5.500000000000000000e+00,1.141000000000000085e+02
1.379999999999999361e+01,1.215000000000000000e+02
1.589999999999999503e+01,1.193000000000000114e+02
7.900000000000000355e+00,1.203999999999999915e+02
1.370000000000000284e+01,1.165000000000000000e+02
1.500000000000000000e+01,1.202000000000000028e+02
1.195000000000000000e+02,1.410000000000000142e+01
1.185000000000000000e+02,9.500000000000000000e+00
7.500000000000002665e+00,1.177000000000000028e+02
1.319999999999999218e+01,1.150000000000000000e+02
8.700000000000001066e+00,1.185999999999999943e+02
1.130000000000000426e+01,1.190000000000000000e+02
1.660000000000000142e+01,1.169000000000000057e+02
6.000000000000002665e+00,1.211999999999999886e+02
7.500000000000001776e+00,1.189000000000000057e+02
1.019999999999999929e+01,1.134000000000000057e+02
1.089999999999999858e+01,1.158999999999999915e+02
1.579999999999999361e+01,1.170000000000000000e+02
7.000000000000001776e+00,1.147000000000000028e+02
1.340000000000000036e+01,1.180000000000000000e+02
1.139999999999999858e+01,1.070000000000000000e+02
1.149000000000000057e+02,6.200000000000001066e+00
1.280000000000000249e+01,1.225000000000000000e+02
1.169000000000000057e+02,1.359999999999999609e+01
1.144000000000000057e+02,1.500000000000000178e+01
6.000000000000002665e+00,1.145000000000000000e+02
9.499999999999996447e+00,1.197999999999999972e+02
1.152999999999999972e+02,1.619999999999999218e+01
1.169000000000000057e+02,1.889999999999999503e+01
1.190999999999999801e+02,2.009999999999998721e+01
1.186999999999999886e+02,7.600000000000003197e+00
1.135000000000000000e+02,6.300000000000000711e+00
2.039999999999999858e+01,1.245000000000000000e+02
1.269999999999999751e+01,1.159000000000000057e+02
6.100000000000001421e+00,1.149000000000000057e+02
1.050000000000000000e+01,1.134000000000000057e+02
1.178999999999999915e+02,4.600000000000001421e+00
1.155999999999999943e+02,1.120000000000000107e+01
6.400000000000002132e+00,1.154000000000000057e+02
1.359999999999999787e+01,1.207999999999999972e+02
1.107999999999999972e+02,6.000000000000001776e+00
8.300000000000002487e+00,1.141000000000000085e+02
1.529999999999999538e+01,1.178000000000000114e+02
1.650000000000000000e+01,1.185000000000000000e+02
4.900000000000001243e+00,1.175000000000000000e+02
1.167999999999999972e+02,1.559999999999999964e+01
1.150999999999999943e+02,8.500000000000001776e+00
1.111000000000000085e+02,8.800000000000000711e+00
8.800000000000002487e+00,1.166000000000000085e+02
1.211999999999999886e+02,1.329999999999999183e+01
1.177000000000000028e+02,9.200000000000001066e+00
1.137000000000000028e+02,1.239999999999999858e+01
1.183999999999999915e+02,1.169999999999999396e+01
1.131000000000000085e+02,7.300000000000001599e+00
1.289999999999999680e+01,1.130000000000000000e+02
9.899999999999998579e+00,1.115000000000000000e+02
7.000000000000000000e+00,1.125000000000000000e+02
1.154000000000000057e+02,1.580000000000000426e+01
5.700000000000000178e+00,1.205000000000000000e+02
4.300000000000002487e+00,1.175999999999999943e+02
9.499999999999989342e+00,1.182000000000000028e+02
1.181000000000000085e+02,8.700000000000002842e+00
1.430000000000000071e+01,1.208999999999999915e+02
1.171000000000000085e+02,1.899999999999998579e+01
8.400000000000002132e+00,1.161000000000000085e+02
1.175000000000000000e+02,1.179999999999999361e+01
1.609999999999999432e+01,1.190000000000000000e+02
9.099999999999999645e+00,1.153000000000000114e+02
9.300000000000002487e+00,1.139000000000000057e+02
1.202999999999999972e+02,5.899999999999998579e+00
4.400000000000001243e+00,1.159000000000000057e+02
1.199999999999998934e+01,1.186999999999999886e+02
1.099999999999999645e+01,1.196999999999999886e+02
2.009999999999998721e+01,1.145999999999999943e+02
1.114000000000000057e+02,1.549999999999999822e+01
1.459999999999999254e+01,1.160000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
