9.199999999999999289e+00,1.160000000000000853e+01,1.259999999999999787e+01,1.141999999999999886e+02
1.155999999999999801e+02,-7.999999999999971578e+00,5.500000000000001776e+00,-1.600000000000003197e+01
2.100000000000005862e+00,1.037000000000000028e+02,3.300000000000002487e+00,6.300000000000000711e+00
2.600000000000001865e+00,1.180999999999999943e+02,1.409999999999999432e+01,1.220000000000000284e+01
5.300000000000000711e+00,1.037000000000000028e+02,1.459999999999999432e+01,8.999999999999932498e-01
6.000000000000003553e+00,8.200000000000002842e+00,1.119000000000000057e+02,5.000000000000000888e+00
7.699999999999988631e+00,1.040000000000000391e+01,1.154000000000000057e+02,1.400000000000002576e+00
3.000000000000015099e+00,-4.000000000000001776e+00,6.799999999999979394e+00,1.169999999999999858e+02
2.199999999999999289e+00,-9.000000000000003553e-01,-4.000000000000000000e+00,9.219999999999998863e+01
1.136000000000000085e+02,-2.299999999999996270e+00,1.000000000000000355e+01,8.000000000000001776e+00
1.195000000000000000e+02,5.200000000000004619e+00,1.089999999999999858e+01,5.800000000000001599e+00
1.100000000000000000e+02,1.060000000000000142e+01,7.300000000000006040e+00,1.120000000000000284e+01
1.349999999999999645e+01,7.000000000000037303e-01,1.165000000000000000e+02,9.000000000000007994e-01
6.900000000000002132e+00,1.200000000000000000e+01,1.150000000000000178e+01,1.172000000000000171e+02
7.699999999999999289e+00,1.041000000000000085e+02,1.309999999999999432e+01,8.881784197001252323e-16
1.003000000000000114e+02,-1.110000000000001208e+01,-2.199999999999996625e+00,-1.719999999999999218e+01
7.399999999999996803e+00,2.000000000000001332e+00,8.900000000000002132e+00,1.170999999999999943e+02
1.147000000000000028e+02,8.100000000000001421e+00,-2.700000000000010836e+00,6.800000000000001599e+00
1.130999999999999943e+02,2.000000000000037303e-01,1.359999999999998010e+01,-1.050000000000001421e+01
4.900000000000003908e+00,1.032000000000000028e+02,-8.100000000000001421e+00,3.600000000000006750e+00
-1.399999999999996803e+00,5.600000000000004974e+00,2.300000000000002931e+00,1.127999999999999972e+02
-5.700000000000002842e+00,8.800000000000004263e+00,1.110999999999999943e+02,2.000000000000028422e-01
4.600000000000001421e+00,2.700000000000000178e+00,1.102999999999999972e+02,5.300000000000002487e+00
9.829999999999999716e+01,-1.400000000000000355e+00,-5.700000000000008171e+00,-8.500000000000001776e+00
4.000000000000000000e+00,1.142999999999999972e+02,1.070000000000000284e+01,5.400000000000000355e+00
6.900000000000001243e+00,1.091000000000000085e+02,8.000000000000042633e-01,6.400000000000003020e+00
1.089999999999999503e+01,4.300000000000002487e+00,1.100000000000000000e+02,5.700000000000000178e+00
8.100000000000001421e+00,1.150000000000000000e+02,5.400000000000001243e+00,2.600000000000000533e+00
7.200000000000002842e+00,1.144000000000000057e+02,6.000000000000000888e+00,-4.100000000000001421e+00
1.149999999999999467e+01,-1.020000000000000639e+01,2.900000000000005684e+00,9.850000000000000000e+01
8.500000000000003553e+00,1.010000000000000497e+01,9.000000000000056843e-01,1.138000000000000114e+02
1.040000000000000036e+01,5.599999999999996092e+00,1.144000000000000057e+02,4.500000000000002665e+00
